car_id,mileage,tax,mpg,engine_size,paint_quality,previous_owners,brand,model,transmission,fuel_type,year,has_damage
56793,26137.0,119.0,72.4,1.6,55.0,3,Opel,Astra,Manual,Diesel,2016,False
16689,13365.0,145.0,57.7,1.2,66.0,4,Ford,Ka+,,Petrol,2018,False
33789,2198.0,145.0,60.1,1.0,88.0,3,Hyundai,,Manual,Petrol,2019,False
52895,19404.0,135.0,74.3,1.8,68.4,0,Toyota,C-HR,Automatic,Hybrid,2018,False
68873,15452.0,95.0,54.3,1.4,45.0,1,VW,Golf SV,Semi-Auto,Petrol,2016,False
75069,4285.0,145.0,42.8,2.0,81.0,0,VW,Tiguan,Manual,Diesel,2019,False
48546,23500.0,150.0,67.3,1.6,36.0,1,Skoda,Superb,Manual,Diesel,2018,False
32338,69652.0,175.0,39.2,2.0,96.0,2,Hyundai,ix35,Unknown,Diesel,2013,False
52990,37425.0,95.0,58.0,1.3,66.0,0,Toyota,Yaris,Manual,Petrol,2015,False
8881,100.0,150.0,38.7,2.0,51.0,0,BMW,Z4,Semi-Auto,Petrol,2020,False
34690,8564.0,145.0,64.2,1.6,82.0,2,Hyundai,ix20,Manual,Diesel,2017,False
12812,4151.0,145.0,37.7,3.0,84.0,3,BMW,X5,Semi-Auto,Diesel,2019,False
25018,49711.0,145.0,27.70948954406702,2.0,93.0,4,Ford,Kuga,Semi-Auto,Diesel,2019,False
42799,18787.95,145.0,45.6,1.3,55.0,3,Mercedes,B-Class,Semi-Auto,Petrol,2019,False
69605,13742.0,95.0,58.9,1.4,94.0,1,VW,Golf,Manual,Petrol,2015,False
24511,14825.0,125.0,61.4,2.6312004729689877,34.0,4,Ford,Grand Tourneo Connect,Manual,Diesel,2017,False
66083,20933.0,95.0,58.9,1.0,62.0,2,VW,Polo,Manual,Petrol,2016,False
36245,27242.4,145.0,56.5,2.0,38.0,3,Mercedes,A-Class,Automatic,Diesel,2019,False
30175,35537.0,145.0,53.3,2.0,82.0,0,Ford,,Manual,Diesel,2013,False
13833,100.0,145.0,61.4,2.0,80.0,4,BMW,2 Series,Manual,Diesel,2019,False
41401,150.0,145.0,56.5,2.0,32.0,3,Mercedes,A-Class,Automatic,Diesel,2019,False
25927,3341.0,145.0,60.1,1.0,85.0,1,Ford,Fiesta,Manual,Petrol,2019,False
40423,28056.0,160.0,51.4,3.0,32.0,2,Mercedes,E-Class,Semi-Auto,Diesel,2015,False
50220,49409.0,145.0,51.4,1.2,61.0,1,Skoda,Yeti Outdoor,Automatic,Petrol,2017,False
65961,69941.0,95.0,60.1,1.2,33.0,1,VW,Polo,Manual,Petrol,2015,False
11143,26356.0,175.0,43.42176751067029,2.0,44.0,4,BMW,Z4,Semi-Auto,Petrol,2013,False
63746,9859.0,145.0,44.1,1.2,56.0,0,Opel,Grandland X,Manual,Petrol,2019,False
34567,11782.0,145.0,57.6,1.2,74.0,0,Hyundai,i10,Unknown,Petrol,2019,False
43449,49816.0,95.0,70.6,1.6600000000000001,60.0,0,Mercedes,A-Class,Semi-Auto,Diesel,2015,False
43883,65700.0,125.0,57.7,2.1,95.0,1,Mercedes,CLS-Class,Semi-Auto,Diesel,2017,False
20841,36944.0,145.0,64.2,1.5,64.0,0,Ford,Kuga,Manual,Diesel,2017,False
69721,21269.0,125.0,56.5,2.0,76.0,3,VW,Golf,Semi-Auto,Diesel,2016,False
17048,30518.0,125.0,54.3,1.2,57.0,3,Ford,Fiesta,Manual,Petrol,2015,False
9655,57790.0,95.0,65.7,2.0,41.0,1,BMW,5 Series,Automatic,Diesel,2016,False
31324,69941.0,175.0,35.8,2.0,100.0,2,Ford,Mondeo,Manual,Petrol,2011,False
2536,6101.0,145.0,47.9,2.0,85.0,1,Audi,A6,Automatic,Diesel,2019,False
8694,40560.0,125.0,57.6,2.0,67.6,0,BMW,1 Series,Manual,Diesel,2015,False
16572,25405.0,95.0,56.5,2.0,78.0,2,Ford,Galaxy,Manual,Diesel,2016,False
12960,123.0,145.0,39.8,1.5,54.0,4,BMW,X1,Automatic,Petrol,2019,False
30042,38901.0,145.0,47.9,1.6,75.0,3,Ford,Fiesta,Manual,Petrol,2014,False
3882,12000.0,145.0,48.7,1.4,48.0,1,Audi,Q3,Semi-Auto,Petrol,2018,False
62563,1936.0,145.0,46.3,1.0,90.0,3,Opel,Viva,Manual,Petrol,2019,False
3357,10460.0,95.0,60.1,1.4,71.0,2,Audi,A3,Manual,Petrol,2016,0
1507,44850.0,95.0,55.4,1.4,70.0,1,Audi,A1,Manual,Petrol,2016,False
19016,41527.0,160.0,44.8,1.5,56.0,2,Ford,EcoSport,Manual,Petrol,2015,False
7498,33500.0,175.0,42.8,3.0,38.0,2,BMW,X6,Automatic,Diesel,2016,False
36005,20380.0,95.0,65.7,2.1,49.0,4,Mercedes,C-Class,Semi-Auto,Diesel,2017,False
58779,37800.0,95.0,55.4,1.4,98.0,0,Opel,Corsa,Manual,Petrol,2017,False
17546,20146.0,145.0,65.7,1.0,45.0,3,Ford,Fiesta,Manual,Petrol,2018,False
24560,8567.0,145.0,47.9,1.6,63.0,2,Ford,Fiesta,Manual,Petrol,2017,False
72489,1000.0,150.0,39.8,1.5,67.5,1,VW,T-Roc,Automatic,Petrol,2020,False
14790,43000.0,175.0,38.2,3.0,65.0,1,BMW,X5,Automatic,Diesel,2013,False
72,4000.0,145.0,43.5,1.5,70.0,3,Audi,Q2,Manual,Petrol,2020,False
43420,27450.0,95.0,72.4,1.5,72.0,4,Mercedes,A-Class,Manual,Diesel,2016,False
27334,4062.0,145.0,70.6,2.0,33.0,3,Ford,Focus,Manual,Diesel,2019,False
56399,16000.0,125.0,60.1,1.6,67.0,3,Opel,Mokka X,Manual,Diesel,2017,False
123,615.0,145.0,51.4,2.0,90.0,2,Audi,Unknown,Automatic,Diesel,2019,False
31799,25165.0,145.0,65.7,1.0,58.0,0,Hyundai,i20,Manual,Petrol,2017,False
23368,13326.0,145.0,57.7,1.2,33.0,0,Ford,Ka+,Manual,Petrol,2018,False
40616,42000.0,146.25,50.754999999999995,2.1,58.0,4,Mercedes,C-Class,Automatic,Diesel,2016,False
47985,2011.0,145.0,47.1,2.0,77.0,4,Skoda,Superb,Semi-Auto,Diesel,2019,False
61845,100.0,145.0,43.5,1.4,39.0,0,Opel,Corsa,Manual,Petrol,2019,False
58781,6222.0,145.0,55.4,1.515,54.0,4,Opel,Corsa,Manual,Petrol,2017,False
72372,69941.0,95.0,68.9,2.0,40.0,3,VW,Passat,Manual,Diesel,2016,False
71856,14552.0,95.0,60.1,1.2,52.0,2,VW,Polo,Manual,Petrol,2016,False
39131,7502.0,145.0,32.1,1.7450000000000003,92.0,3,Mercedes,E-Class,Automatic,Petrol,2019,False
22186,10028.0,125.0,51.4,1.0,67.0,4,Ford,Focus,Semi-Auto,Petrol,2017,False
9599,34990.0,175.0,38.2,3.0,91.0,4,BMW,X6,Automatic,Diesel,2014,False
51376,55389.0,125.0,57.6,2.0,93.0,0,Toyota,RAV4,,Diesel,2013,False
3453,16584.0,145.0,37.7,3.0,78.0,2,Audi,A8,Automatic,Petrol,2019,False
61204,57311.0,125.0,54.7,1.4,76.0,0,Opel,Corsa,Manual,Petrol,2011,False
55905,36409.0,125.0,55.54,1.4,37.0,0,Opel,Astra,Manual,Petrol,2016,False
30959,13222.0,125.0,60.1,2.0,32.0,4,Ford,Kuga,Manual,Diesel,2017,False
46175,20278.0,145.0,68.9,2.1,39.0,3,Mercedes,A-Class,Semi-Auto,Diesel,2018,False
63060,28704.0,145.0,53.3,1.7,48.0,0,Opel,Mokka,Automatic,Diesel,2014,False
27340,13430.0,95.0,62.8,1.5531556599449041,48.0,2,Ford,Fiesta,Manual,Petrol,2017,False
982,6321.0,145.0,50.4,2.0,71.0,3,Audi,A3,Manual,Petrol,2018,False
26648,3325.0,145.0,40.3,1.5,70.0,4,Ford,Fiesta,Manual,Petrol,2020,False
25368,5698.0,145.0,48.7,1.1,72.0,3,Ford,Fiesta,Manual,Petrol,2019,False
61405,25733.0,145.0,53.3,2.0,59.0,1,Opel,Insignia,Manual,Diesel,2018,False
61944,39176.0,145.0,49.6,2.0,48.0,0,Opel,Insignia,Automatic,Diesel,2018,0
34116,15566.0,145.0,45.6,1.4,70.0,3,Hyundai,ix20,Manual,Petrol,2013,False
21955,10050.0,139.5,53.82547447720334,1.0,53.0,3,Ford,Focus,Manual,Petrol,2019,False
6979,69941.0,95.0,72.4,2.0,69.0,1,Audi,A4,Semi-Auto,Diesel,2016,False
41067,45000.0,134.5,53.794999999999995,2.1,99.0,4,Mercedes,C-Class,Automatic,Diesel,2016,False
54423,18000.0,125.0,60.1,2.0,50.0,4,Toyota,RAV4,,Diesel,2017,False
57349,69941.0,95.0,62.8,1.0,34.0,3,Opel,Viva,Manual,Petrol,2016,False
33897,69941.0,95.0,62.8,1.6,72.0,1,Hyundai,i30,Manual,Diesel,2010,False
6077,26862.0,125.0,49.6,2.0,97.0,6,Audi,A4,Manual,Petrol,2016,False
12180,43626.0,150.0,87.55,2.0,68.0,1,BMW,X3,Semi-Auto,Diesel,2015,False
59089,30587.0,125.0,51.4,1.4,99.0,0,Opel,Astra,Manual,Petrol,2016,False
28352,18696.0,133.0,59.8875,1.5,74.0,0,Ford,Focus,Manual,Diesel,2018,False
8359,58480.0,125.0,58.9,2.0,62.0,3,BMW,1 Series,Manual,Diesel,2012,False
30872,5000.0,145.0,51.4,1.0,84.0,2,Ford,EcoSport,Manual,Petrol,2019,False
52795,29568.0,95.0,58.0,1.3,86.0,0,Toyota,Yaris,Manual,Petrol,2015,False
2604,9800.0,145.0,51.4,1.6,68.0,3,Audi,A3,Manual,Diesel,2019,False
59901,19520.0,142.5,47.1,1.4,33.0,0,Opel,Mokka,Manual,Petrol,2017,False
5607,43309.0,95.0,72.4,2.0,61.0,0,Audi,A4,Automatic,Diesel,2016,False
51584,69941.0,95.0,55.4,1.3,38.0,0,Toyota,Yaris,Manual,Petrol,2009,False
74569,99.0,145.0,57.7,1.6,51.0,4,VW,Polo,Manual,,2019,False
64272,36770.0,95.0,72.4,1.6,94.0,1,Opel,Insignia,Manual,Diesel,2016,False
27237,12987.0,135.0,57.490474477203364,1.0,51.0,4,Ford,Focus,Manual,Petrol,2019,False
49350,48180.0,125.0,61.4,2.0,64.0,2,Skoda,Superb,Semi-Auto,Diesel,2017,False
32873,29217.0,175.0,45.144999999999996,2.0,69.0,2,Hyundai,Tucson,Manual,Diesel,2016,False
64118,12441.0,160.0,43.5,1.4,46.0,3,Opel,Mokka X,Semi-Auto,Petrol,2017,False
31452,29660.0,160.0,44.8,1.6,70.0,3,Hyundai,Tucson,Manual,Petrol,2015,False
65522,5000.0,150.0,39.8,2.0,62.95,1,VW,Polo,Semi-Auto,Petrol,2019,False
27234,10313.0,145.0,64.2,1.1,73.0,3,Ford,Fiesta,Manual,Petrol,2017,False
49469,37500.0,95.0,64.2,1.6,58.0,4,Skoda,Rapid,Manual,Diesel,2015,False
13407,64117.0,95.0,65.7,2.0,67.0,2,BMW,5 Series,Automatic,Diesel,2016,False
41991,66484.0,145.0,50.4,1.6,99.0,0,Mercedes,A-Class,Semi-Auto,Petrol,2013,False
62351,30626.0,125.0,53.3,1.2,56.0,4,Opel,Adam,Manual,Petrol,2016,False
1559,21968.0,145.0,56.5,2.0,87.0,2,Audi,A5,Automatic,Diesel,2016,False
28816,8845.0,150.0,53.510000000000005,1.0,58.0,1,Ford,Fiesta,Manual,Petrol,2018,False
33870,20000.0,95.0,55.4,1.2,83.0,0,Hyundai,i20,Manual,Petrol,2017,False
2679,13500.0,95.0,57.6,1.4,43.0,0,Audi,A1,Manual,Petrol,2017,False
16663,50848.0,95.0,64.2,1.5,42.0,3,Ford,EcoSport,Manual,Diesel,2016,False
1248,41348.0,175.0,47.9,3.0,84.0,4,Audi,Q7,Automatic,Diesel,2016,False
39198,68000.0,147.75,56.322500000000005,1.8,49.0,0,Mercedes,C-Class,Automatic,Diesel,2014,False
21032,16888.0,145.0,65.7,1.0,46.0,2,Ford,Fiesta,Manual,Petrol,2018,False
19028,27146.0,145.0,47.9,2.0,50.0,3,Ford,Edge,Automatic,Diesel,2017,False
22583,69941.0,95.0,65.7,1.0,78.0,1,Ford,Fiesta,Manual,Petrol,2016,False
33699,41953.0,95.0,61.7,1.7,77.0,1,Hyundai,Tucson,Manual,Diesel,2016,False
34636,3391.0,145.0,34.0,2.0,35.0,4,Hyundai,i30,Manual,Petrol,2019,False
15649,13409.0,145.0,51.4,1.0,31.0,1,Ford,Focus,Automatic,Petrol,2018,False
37335,12353.0,145.0,61.4,2.0,52.0,4,Mercedes,C-Class,Semi-Auto,Diesel,2019,False
26663,58898.0,95.0,74.3,1.5,68.4,4,Ford,Focus,Manual,Diesel,2016,False
45230,3174.0,145.0,45.6,2.0,72.0,1,Mercedes,E-Class,Semi-Auto,Diesel,2019,False
61963,11928.0,145.0,47.1,1.4,64.0,3,Opel,Mokka X,Manual,Petrol,2018,False
7734,24997.0,95.0,68.9,2.0,67.0,3,BMW,,Semi-Auto,Diesel,2017,False
67027,11700.0,150.0,38.2,2.0,61.0,1,VW,Tiguan,Unknown,Petrol,2017,False
72735,8134.0,145.0,39.8,2.0,31.0,0,VW,Tiguan,Automatic,Diesel,2019,False
68656,29794.0,145.0,49.6,2.0,91.0,1,VW,Tiguan,Semi-Auto,Diesel,2017,False
57523,40299.0,145.0,42.2,1.6,99.0,2,Opel,Mokka X,Manual,Petrol,2017,False
19997,7088.0,175.0,60.1,1.0,97.0,4,Ford,Focus,Manual,Petrol,2019,False
8564,5749.0,145.0,47.9,2.0,47.0,3,BMW,3 Series,Semi-Auto,Petrol,2019,False
22090,14330.0,95.0,65.7,1.0,64.0,3,Ford,Fiesta,Manual,Petrol,2017,False
71820,27608.0,145.0,61.4,1.4,72.0,1,VW,Polo,Manual,Petrol,2017,False
75132,27366.0,145.0,58.9,2.0,92.0,3,VW,Tiguan,Manual,,2017,False
28338,18339.0,175.0,38.2,1.7631432977251407,57.0,2,Ford,Kuga,Automatic,Petrol,2016,False
55422,15558.4,150.0,68.9,1.0,48.0,0,Toyota,AYGO,Manual,Petrol,2017,False
65288,37069.0,95.0,55.4,1.4,38.0,3,Opel,Corsa,Manual,Petrol,2017,False
38062,5822.0,140.75,56.045474477203356,2.0,51.0,3,Mercedes,C-Class,Automatic,Petrol,2019,False
40194,1912.0,145.0,34.0,3.2,65.55,6,Mercedes,S-Class,Automatic,Petrol,2019,False
64369,16695.0,145.0,43.5,1.4,85.0,1,Opel,Corsa,Manual,Petrol,2019,False
43125,47915.0,95.0,65.7,2.1,96.0,4,Mercedes,C-Class,Automatic,,2016,False
42272,49000.0,175.0,45.6,3.2,35.0,3,Mercedes,M-Class,Automatic,Diesel,2015,False
74898,57488.0,95.0,62.8,2.0,84.0,4,VW,Golf,Semi-Auto,Diesel,2015,False
72552,34991.0,95.0,67.3,1.6,61.0,2,VW,Passat,Manual,Diesel,2016,False
23315,15238.0,141.25,56.94,1.0,68.35,2,Ford,Focus,Automatic,Petrol,2017,False
583,37647.0,175.0,42.8,3.0,47.0,2,Audi,Q5,Semi-Auto,Diesel,2016,False
5887,30167.0,95.0,65.7,2.0,50.0,4,Audi,A6,Manual,Diesel,2016,False
55860,43291.0,95.0,55.4,1.4,72.0,4,Opel,Corsa,Manual,Petrol,2016,False
36985,14996.0,95.0,64.2,2.1,58.0,3,Mercedes,C-Class,Semi-Auto,Diesel,2016,False
30488,28405.0,150.0,65.7,1.0,81.0,2,Ford,Fiesta,Manual,Petrol,2017,False
23403,17804.0,123.75,56.645,1.0,45.0,2,Ford,Focus,Manual,Petrol,2018,False
35130,39872.0,145.0,50.4,3.0,36.0,0,Mercedes,S-Class,Semi-Auto,Diesel,2017,False
40200,8396.0,145.0,53.3,1.3,95.0,2,Mercedes,A-Class,Automatic,Petrol,2018,False
26621,12024.0,145.0,58.9,1.0,52.0,1,Ford,Focus,Manual,Petrol,2018,False
6401,26388.0,150.0,40.4,2.0,54.0,4,Audi,Q3,Semi-Auto,Petrol,2018,False
9879,3244.0,145.0,34.5,2.0,37.0,2,BMW,1 Series,Semi-Auto,Petrol,2019,False
58676,22300.0,145.0,45.6,1.6,38.0,1,Opel,Astra,Manual,Petrol,2018,False
26441,23874.0,145.0,67.3,2.0,42.0,1,Ford,Focus,Manual,Diesel,2017,False
11274,8000.0,150.0,44.8,2.0,81.0,2,BMW,3 Series,Semi-Auto,Petrol,2019,False
60035,32634.0,160.0,44.8,1.4,60.0,3,Opel,Mokka,Manual,Petrol,2015,False
8327,69941.0,175.0,47.9,3.0,59.0,0,BMW,X3,Automatic,Diesel,2016,False
74695,31156.0,95.0,53.3,1.4,68.0,2,VW,Golf,Manual,Petrol,2016,False
35106,8115.0,145.0,56.5,2.1,59.7,3,Mercedes,GLC-Class,Semi-Auto,Diesel,2019,False
67982,69941.0,125.0,51.4,1.2,49.0,3,VW,Polo,Manual,Petrol,2011,False
62021,17636.0,175.0,42.2,1.4,48.0,2,Opel,Zafira,Manual,Petrol,2017,False
13236,10740.0,145.0,65.7,2.0,39.0,0,BMW,5 Series,Automatic,Diesel,2017,False
47117,13.0,145.0,51.4,1.0,51.0,4,Skoda,Fabia,Manual,Petrol,2020,False
25492,16120.0,145.0,38.2,2.0,71.7,4,Ford,Kuga,Manual,Diesel,2019,False
19849,20709.0,95.0,78.5,1.5,47.0,1,Ford,Mondeo,Manual,Diesel,2016,False
43071,40005.0,132.5,55.0,2.1,63.0,1,Mercedes,C-Class,Automatic,Diesel,2015,False
7232,28987.0,95.0,57.6,1.4,74.0,4,Audi,A3,Manual,Petrol,2017,False
49270,1000.0,145.0,46.3,1.5,64.0,0,Skoda,Kamiq,Manual,Petrol,2020,False
28876,29063.0,150.0,47.9,2.6312004729689877,86.0,2,Ford,Fiesta,Manual,,2019,False
47407,12300.0,128.0,57.7,1.0,60.0,2,Skoda,Fabia,Manual,Petrol,2019,False
5492,69941.0,175.0,31.7,2.5,91.0,2,Audi,A6,Manual,Diesel,2003,False
62525,4331.0,150.0,74.3,1.6,90.0,1,Opel,Astra,Manual,Diesel,2018,False
55418,15699.0,145.0,47.1,1.5,64.0,1,Toyota,Yaris,Manual,Petrol,2018,False
67024,13935.0,95.0,62.8,1.0,78.0,4,VW,Up,Manual,Petrol,2016,False
10042,29482.0,145.0,53.3,3.0,37.0,0,BMW,5 Series,Semi-Auto,Diesel,2018,False
30550,4777.0,145.0,56.5,1.0,67.0,0,Ford,Fiesta,Manual,Petrol,2019,False
1779,7595.0,145.0,38.7,2.0,34.0,1,Audi,Q3,Semi-Auto,Diesel,2019,False
22305,14535.0,137.75,57.96547447720335,2.0,61.0,4,Ford,Focus,Manual,Petrol,2017,False
33285,17704.0,150.0,56.5,1.0,51.0,0,Hyundai,i30,Unknown,Petrol,2018,False
71258,8983.0,145.0,60.1,1.0,58.0,4,VW,Polo,Manual,Petrol,2018,False
62766,4973.0,145.0,47.1,1.2,43.0,2,Opel,Crossland X,Manual,Petrol,2018,False
41024,21173.0,148.0,48.7,1.6,58.0,4,Mercedes,SL-Class,Manual,Petrol,2017,False
6708,43113.0,145.0,56.5,2.0,44.0,4,Audi,A6,Semi-Auto,Diesel,2017,False
55699,24848.8,175.0,42.2,1.8,96.0,3,Toyota,Avensis,Automatic,Petrol,2012,False
36817,25803.0,95.0,61.4,2.1,61.0,2,Mercedes,C-Class,Semi-Auto,Diesel,2016,False
1412,43000.0,95.0,67.3,1.0,61.0,1,Audi,A1,Manual,Petrol,2016,False
28665,1725.0,137.5,53.915,2.3,57.0,1,Ford,Focus,Manual,Petrol,2019,False
42352,25462.0,145.0,21.549999999999997,2.1,36.0,3,Mercedes,GL-Class,Automatic,Diesel,2017,False
64290,23808.0,150.0,47.9,1.4,31.0,4,Opel,Astra,Manual,Petrol,2014,False
5047,47750.0,160.0,52.3,3.0,69.0,2,Audi,A6,Automatic,Diesel,2016,False
38044,4699.0,145.0,54.3,2.0,31.0,1,Mercedes,C-Class,Semi-Auto,Diesel,2018,False
59230,100.0,150.0,53.3,1.2,41.0,4,Opel,Adam,Manual,Petrol,2019,False
43312,69941.0,95.0,70.6,1.5,94.0,0,Mercedes,A-Class,Manual,Diesel,2015,False
30614,17729.0,150.0,65.7,1.0,58.0,1,Ford,Fiesta,Manual,Petrol,2018,False
11491,52061.0,95.0,65.7,2.0,91.0,3,BMW,,Semi-Auto,Diesel,2016,False
20618,28000.0,95.0,74.3,1.5,96.0,3,Ford,Focus,Manual,Diesel,2016,False
19070,69941.0,175.0,28.0,1.98,68.0,3,Ford,Galaxy,Manual,Petrol,2005,False
38385,8000.0,145.0,62.8,1.5,71.0,4,Mercedes,A-Class,Automatic,Diesel,2019,False
36862,2960.0,145.0,55.4,2.0,51.0,2,Mercedes,C-Class,Automatic,Diesel,2019,False
36923,13908.0,145.0,51.4,2.2,52.0,4,Mercedes,CL-Class,Unknown,Diesel,2019,False
51247,51896.0,95.0,87.55,1.8,36.0,1,Toyota,Prius,Automatic,Hybrid,2015,False
13354,2033.0,145.0,52.3,1.5,86.0,2,BMW,2 Series,Manual,Petrol,2019,False
66937,2500.0,145.0,48.7,1.0,55.0,3,VW,Polo,Manual,Petrol,2020,False
48836,16459.1,150.0,61.4,1.0,73.0,4,Skoda,Rapid,Manual,Petrol,2018,False
72919,320.0,145.0,52.3,1.0,72.0,0,VW,Polo,Manual,Petrol,2020,0
33538,100.0,145.0,49.6,1.0,73.0,1,Hyundai,i10,Manual,Petrol,2019,False
16088,16838.0,139.5,54.245000000000005,1.5,33.0,1,Ford,Focus,Manual,Diesel,2017,False
38935,69941.0,175.0,28.5,3.0,43.0,2,Mercedes,SLK,Manual,Petrol,2006,False
49022,46498.0,95.0,74.3,1.6,73.0,4,Skoda,Octavia,Manual,Diesel,2017,False
74293,11452.0,175.0,39.2,1.8,38.0,4,VW,CC,Semi-Auto,Petrol,2016,False
8236,68000.0,125.0,58.9,2.0,80.0,4,BMW,4 Series,Manual,Diesel,2014,False
60838,4077.0,145.0,53.3,1.5,64.7,1,Opel,Grandland X,Manual,Diesel,2019,False
19307,19135.0,133.75,56.72547447720335,1.0,80.0,3,Ford,Focus,Manual,Petrol,2018,False
27958,11500.0,145.0,58.9,1.0,45.0,0,Ford,Fiesta,Manual,Petrol,2019,False
43996,65792.0,129.0,58.9,2.1,79.0,3,Mercedes,E-Class,Automatic,Diesel,2013,False
53589,7235.0,145.0,68.9,1.0,48.0,1,Toyota,AYGO,Manual,Petrol,2017,False
43407,10881.0,145.0,74.3,0.3070739443691206,48.0,1,Mercedes,A-Class,Semi-Auto,Diesel,2018,False
59234,69941.0,95.0,76.3,2.0,36.0,3,Opel,Insignia,Manual,Diesel,2015,False
56328,20173.0,175.0,46.3,2.0,83.0,0,Opel,Zafira,Automatic,Diesel,2016,False
3025,69941.0,95.0,67.3,2.0,75.0,1,Audi,A4,Manual,Diesel,2015,False
27426,16145.0,120.75,59.89000000000001,1.0,85.0,1,Ford,Focus,Manual,Petrol,2018,False
24824,40700.0,125.0,54.3,1.2,3.2257436177114727,3,Ford,Fiesta,Manual,Petrol,2015,False
633,1200.0,145.0,50.4,2.0,34.0,1,Audi,A6,Automatic,Diesel,2019,False
28001,14731.0,95.0,65.7,1.0,92.0,3,Ford,Fiesta,Manual,Petrol,2017,False
28998,13000.0,145.0,65.7,1.0,34.0,3,Ford,Fiesta,Manual,Petrol,2018,False
45624,19560.0,145.0,56.027499999999996,2.1,49.0,0,Mercedes,C-Class,Semi-Auto,Diesel,2017,False
37178,69791.0,126.75,60.267500000000005,2.1,86.0,2,Mercedes,C-Class,Semi-Auto,,2017,False
39213,5325.0,145.0,44.1,2.0,59.0,3,Mercedes,C-Class,Automatic,Petrol,2019,False
55229,1000.0,145.0,30.1,2.8,73.0,1,Toyota,Land Cruiser,Semi-Auto,Diesel,2019,False
45199,28152.0,175.0,45.6,3.0,98.0,1,Mercedes,GLC-Class,Automatic,Diesel,2017,False
44552,22574.0,175.0,33.6,3.2,53.0,3,Mercedes,C-Class,Semi-Auto,Petrol,2017,False
25926,69941.0,123.0,59.105,1.6,39.0,4,Ford,Focus,Manual,Diesel,2013,False
55518,50583.0,95.0,67.3,1.6,31.0,2,Toyota,Auris,Manual,Diesel,2016,False
12991,48399.0,95.0,65.7,2.0,64.0,1,BMW,1 Series,Manual,Diesel,2013,False
25550,45198.0,95.0,68.9,1.5,98.0,1,Ford,C-Max,,Diesel,2015,False
40370,39656.0,95.0,65.7,2.1,57.0,4,Mercedes,C-Class,Semi-Auto,Diesel,2016,False
48696,42080.0,95.0,78.6,2.61964142215505,51.0,2,Skoda,Fabia,Manual,Diesel,2016,False
14703,69941.0,95.0,62.8,2.0,90.0,1,BMW,,Manual,Diesel,2013,False
5475,30899.0,145.0,62.8,1.0,64.0,4,Audi,A3,Manual,Petrol,2017,False
57968,35845.0,145.0,47.1,1.4,77.0,0,Opel,Mokka X,Manual,Petrol,2017,False
20111,6808.0,145.0,38.2,1.5,80.0,2,Ford,Kuga,Automatic,Petrol,2018,False
65932,50055.0,95.0,68.9,1.6,97.0,0,VW,Passat,Manual,Diesel,2015,False
59106,20756.0,150.0,47.1,1.4,48.0,1,Opel,Meriva,Manual,Petrol,2017,False
67148,15876.0,95.0,53.3,1.4,32.0,3,VW,Golf,Manual,Petrol,2016,False
40059,39000.0,95.0,65.7,2.0,94.0,0,Mercedes,E-Class,Automatic,Diesel,2016,False
62832,12049.0,145.0,39.2,1.4,69.0,4,Opel,Mokka X,Manual,Petrol,2019,False
75374,100.0,145.0,54.3,1.0,73.0,0,VW,Up,Manual,Petrol,2020,False
15240,69941.0,160.0,45.6,1.4,33.0,4,Ford,Fiesta,Manual,Petrol,2008,False
46614,25542.0,95.0,42.8,3.0,61.0,4,Mercedes,GLE-Class,Semi-Auto,Diesel,2017,False
33660,15314.0,145.0,57.6,1.2,34.0,4,Hyundai,i10,Manual,Petrol,2019,False
45642,2550.0,145.0,36.7,2.0,80.0,2,Mercedes,V-Class,Automatic,Diesel,2019,False
49897,22710.0,95.0,62.8,1.0,32.0,0,Skoda,Citigo,Manual,Petrol,2016,False
44732,69941.0,175.0,32.5,1.8,83.0,4,Mercedes,E-Class,Automatic,Petrol,2005,False
33907,69941.0,95.0,61.4,1.2,95.0,3,Hyundai,i10,Manual,Petrol,2013,False
51172,390.0,145.0,55.4,1.0,50.0,4,Toyota,AYGO,Semi-Auto,Petrol,2019,False
33481,57000.0,95.0,61.7,1.7,46.0,3,Hyundai,,Manual,Diesel,2015,False
24973,11349.0,150.0,65.7,1.0,78.0,1,Ford,Fiesta,Manual,Petrol,2017,False
59675,10980.0,145.0,53.3,1.5,65.0,3,Opel,Grandland X,Automatic,Diesel,2019,False
46208,1000.0,135.0,21.549999999999997,1.3,93.0,2,Mercedes,A-Class,Semi-Auto,Hybrid,2020,False
26823,35009.0,95.0,54.3,1.2,73.0,3,Ford,Fiesta,Manual,Petrol,2014,False
12279,2950.0,150.0,34.9,3.0,37.0,3,BMW,X6,Semi-Auto,Diesel,2020,False
56928,24667.0,145.0,62.8,1.0,54.0,2,Opel,Astra,Manual,,2017,False
45129,10452.0,145.0,57.7,1.415,39.0,4,Mercedes,C-Class,Semi-Auto,Diesel,2019,False
39354,52379.0,129.25,56.12797447720336,2.0,49.0,3,Mercedes,C-Class,Automatic,Petrol,2014,False
12789,1951.0,145.0,52.3,2.0,33.0,2,BMW,3 Series,Semi-Auto,Diesel,2019,False
30717,50223.0,133.75,57.32047447720335,1.0,45.0,4,Ford,Focus,Manual,Petrol,2013,False
75444,69941.0,175.0,35.8,2.0,57.0,1,VW,Caravelle,Automatic,Diesel,2013,False
