car_id,brand,model,year,transmission,mileage,fuel_type,tax,mpg,engine_size,paint_quality,previous_owners,has_damage
21256,Ford,Focus,2016,Manual,39753.0,Diesel,95.0,74.3,1.5,38.0,2,False
1975,Audi,A6,2016,Semi-Auto,38478.0,Diesel,160.0,51.4,3.0,39.0,1,False
72752,VW,Golf,2017,Manual,17994.0,Petrol,150.0,58.9,1.0,83.0,2,False
26499,Ford,Kuga,2019,Manual,11407.0,Petrol,175.0,39.2,1.5,85.0,4,False
9132,BMW,4 Series,2019,,1297.0,Diesel,145.0,58.9,2.0,71.0,2,False
65231,Opel,Astra,2016,Manual,61400.0,Petrol,95.0,64.2,1.0,63.0,2,True
67662,VW,T-Crossland,2019,Manual,6530.0,Petrol,145.0,47.9,1.0,98.0,4,False
8426,BMW,2 Series,2016,Automatic,11854.0,Diesel,145.0,55.4,2.0,61.0,3,False
17289,Ford,Fiesta,2018,Manual,24953.0,Petrol,145.0,56.5,1.0,80.0,1,False
52206,Toyota,AYGO,2017,Manual,14257.0,Petrol,145.0,68.9,1.0,59.0,4,False
8856,BMW,2 Series,2019,Manual,34.0,Diesel,145.0,60.1,2.0,51.0,2,False
29285,Ford,Focus,2019,Manual,5126.0,Petrol,150.0,58.9,1.0,52.0,2,False
41592,Mercedes,A-Class,2015,Manual,61659.0,Diesel,95.0,64.2,2.1,98.0,0,False
38220,Mercedes,GLS-Class,2017,Semi-Auto,7517.0,Diesel,145.0,37.2,3.0,99.0,2,False
39656,Mercedes,GLE-Class,2019,Semi-Auto,3866.0,Diesel,145.0,32.8,3.0,98.0,4,False
17847,Ford,EcoSport,2020,Manual,1938.0,Petrol,145.0,51.4,1.0,89.0,1,False
25430,Ford,Fiesta,2016,Unknown,24631.0,Petrol,95.0,65.7,1.0,57.0,3,False
18978,Ford,Focus,2017,Semi-Auto,18396.0,Petrol,,,1.0,74.0,1,False
18517,Ford,Fiesta,2017,Manual,24009.0,Petrol,95.0,62.8,1.0,79.0,4,False
49931,Skoda,Karoq,2019,Automatic,3000.0,Petrol,145.0,40.9,1.5,95.0,2,False
17440,Ford,Focus,2019,Manual,7725.0,Petrol,,,2.3,32.0,1,False
5479,Audi,A5,2016,Semi-Auto,30275.0,Petrol,175.0,42.2,2.0,62.0,3,False
2799,Audi,Q5,2020,Semi-Auto,5000.0,Diesel,145.0,34.5,3.0,56.0,4,False
59559,Opel,Corsa,2019,Manual,9002.0,Petrol,145.0,43.5,1.4,65.0,2,False
60567,Opel,Zafira,2013,Manual,56000.0,Diesel,150.0,55.4,1.7,39.0,0,False
40439,Mercedes,E-Class,2018,Automatic,12527.0,Diesel,145.0,61.4,2.0,39.0,1,False
42166,Mercedes,C-Class,2018,,18257.0,Diesel,,,2.1,95.0,4,False
75554,VW,Golf,2016,Semi-Auto,43050.0,Diesel,95.0,62.8,2.0,34.0,2,False
32745,Hyundai,Tucson,2019,Manual,12763.0,Petrol,145.0,34.9,1.6,90.0,1,False
37414,Mercedes,C-Class,2019,Semi-Auto,14536.0,Petrol,145.0,46.3,1.5,71.0,2,False
8400,BMW,1 Series,2019,Manual,10069.0,Diesel,145.0,72.4,1.5,90.0,2,False
36856,Mercedes,E-Class,2016,,,Diesel,145.0,54.3,3.0,47.0,1,False
8796,BMW,5 Series,2019,Automatic,13000.0,Petrol,145.0,47.9,2.0,41.0,4,False
1851,Audi,Q2,2020,Semi-Auto,1000.0,Diesel,145.0,46.3,3.2,36.0,1,False
11586,BMW,X7,2020,Semi-Auto,6137.0,Diesel,145.0,33.6,3.0,98.0,0,False
34828,Mercedes,B-Class,2020,Automatic,2500.0,Diesel,145.0,55.4,2.0,34.0,1,False
28823,Ford,Ka+,2017,Manual,12418.0,Petrol,150.0,57.7,1.2,74.0,1,False
70982,VW,T-Roc,2020,Semi-Auto,2000.0,Diesel,150.0,49.6,2.0,,3,False
12549,BMW,X3,2014,Automatic,60590.0,Diesel,160.0,50.4,2.0,54.0,3,False
37075,Mercedes,CLS-Class,2019,Semi-Auto,4001.0,Diesel,145.0,47.9,2.9,48.0,0,False
56876,Opel,Mokka X,2017,Manual,27967.0,Petrol,145.0,47.1,1.4,50.0,0,False
57207,Opel,Corsa,2013,Manual,50165.0,,125.0,51.4,1.2,68.0,20,False
25664,Ford,Focus,2017,Manual,,Petrol,,,2.0,81.0,2,False
49169,Skoda,Citigo,2017,Manual,20137.0,Petrol,145.0,64.2,1.0,87.0,0,False
1974,Audi,A1,2017,Manual,20351.0,Petrol,95.0,55.4,1.4,53.0,4,False
43946,Mercedes,C-Class,2016,Semi-Auto,63507.0,Hybrid,,,2.1,65.0,2,False
60106,,Mokka,2015,Manual,26721.0,Petrol,165.0,44.8,1.4,55.0,2,False
10104,BMW,X4,2019,Semi-Auto,5450.0,Petrol,145.0,26.9,3.0,91.0,2,False
9305,BMW,X2,2019,Automatic,7893.0,Diesel,145.0,58.9,2.0,100.0,1,False
30527,Ford,Fiesta,2017,Manual,19501.0,Petrol,150.0,65.7,1.0,62.0,2,False
43256,Mercedes,A-Class,2017,Semi-Auto,6498.0,Petrol,145.0,52.3,1.6,42.0,4,False
735,Audi,A4,2017,Manual,69000.0,Diesel,95.0,70.6,2.0,,1,False
57545,Opel,Corsa,2015,Manual,19598.0,Petrol,95.0,55.4,2.0641186347051645,56.0,0,False
61296,Opel,Mokka X,2019,Automatic,18977.0,Petrol,145.0,37.2,1.4,95.0,4,False
13533,BMW,2 Series,2016,Manual,42000.0,Petrol,125.0,53.3,1.5,80.0,20,False
26279,Ford,Focus,2017,Manual,17445.0,Petrol,,,1.0,68.0,2,False
58484,Opel,Astra,2017,Manual,21702.0,Petrol,145.0,52.3,1.4,49.0,3,False
13411,BMW,X1,2015,Semi-Auto,48102.0,Diesel,160.0,52.3,2.0,93.0,2,False
18209,Ford,EcoSport,2019,Manual,5044.0,Petrol,145.0,51.4,1.0,94.0,1,False
28451,Ford,Fiesta,2018,Manual,17066.0,Petrol,145.0,64.2,1.1,50.0,0,False
58619,Opel,Grandland X,2019,Manual,10.0,Petrol,145.0,44.1,1.2,37.0,3,False
40592,Mercedes,C-Class,2018,Semi-Auto,11896.0,Petrol,,,1.5,77.0,1,False
23978,Ford,S-Max,2017,Unknown,35940.0,Diesel,145.0,52.3,2.0,64.0,4,False
74991,VW,Tiguan,2015,Unknown,31375.0,Diesel,150.0,53.3,2.0,50.0,0,False
41164,Mercedes,C-Class,2019,Automatic,6621.0,Diesel,,,2.0,94.0,4,False
39641,Mercedes,C-Class,2014,Semi-Auto,14354.0,Petrol,,,2.0,43.0,4,False
72245,VW,Tiguan,2016,Semi-Auto,53619.0,,165.0,49.6,2.0,86.0,4,False
48734,Skoda,Superb,2017,Manual,43298.0,Diesel,95.0,67.3,2.0,2.72515271650839,0,False
63762,Opel,Astra,2017,Manual,28920.0,Petrol,125.0,51.4,1.4,97.0,1,False
41805,Mercedes,E-Class,2018,Semi-Auto,20837.0,Diesel,150.0,61.4,2.0,68.0,2,False
10060,BMW,3 Series,2017,Semi-Auto,38326.0,Petrol,145.0,51.4,2.0,86.0,2,False
44804,Mercedes,A-Class,2015,Semi-Auto,37500.0,Petrol,175.0,40.9,2.0,97.0,2,False
16620,Ford,Kuga,2017,Manual,25799.0,Diesel,150.0,64.2,,95.0,4,False
9468,BMW,1 Series,2015,Manual,60000.0,Diesel,95.0,,1.5,87.0,1,False
51887,Toyota,AYGO,2017,Manual,32465.0,,95.0,69.0,1.0,68.0,0,False
10603,BMW,4 Series,2015,Automatic,57317.0,Petrol,160.0,44.8,2.0,93.0,3,False
40712,Mercedes,GLE-Class,2017,Semi-Auto,16647.0,Diesel,175.0,47.9,2.1,88.0,3,False
59499,Opel,Corsa,2019,Manual,12100.0,Petrol,145.0,43.5,1.4,54.0,0,False
73726,VW,T-Roc,2019,Automatic,4562.0,Diesel,145.0,49.6,2.0,80.0,3,False
942,Audi,A1,2013,Manual,,Petrol,125.0,52.3,1.4,81.0,0,False
71141,VW,Golf,2019,Manual,,Diesel,145.0,57.7,1.6,32.0,3,False
15459,Ford,Fiesta,2018,Manual,10928.0,Petrol,145.0,58.9,1.0,,1,True
45410,Mercedes,A-Class,2016,Semi-Auto,20339.0,Diesel,95.0,74.3,1.5,32.0,1,False
54149,Toyota,Prius,2016,Automatic,20163.0,Hybrid,95.0,87.55,1.8,45.0,3,False
13930,BMW,5 Series,2016,Manual,69941.0,Diesel,95.0,62.8,2.0,91.0,2,False
60425,Opel,Corsa,2016,Manual,43154.0,Petrol,95.0,81.56893960820311,1.4,59.0,1,False
6753,Audi,Q2,2017,Manual,22698.0,Petrol,145.0,52.3,1.4,51.0,4,False
72625,VW,Golf,2018,Manual,,Diesel,145.0,61.4,1.6,69.0,4,False
12802,BMW,3 Series,2017,Automatic,16074.0,Diesel,145.0,49.6,3.0,89.0,0,False
38305,Mercedes,A-Class,2020,Semi-Auto,1000.0,Diesel,145.0,62.8,1.5,42.0,0,False
73566,VW,Amarok,2018,Automatic,12447.0,Diesel,175.0,36.2,3.0,90.0,4,False
50120,Skoda,Fabia,2017,Manual,16757.0,Petrol,95.0,60.1,1.2,69.0,4,False
21519,Ford,Ka+,2017,Manual,9000.0,Petrol,95.0,57.7,1.2,39.0,4,False
3232,Audi,A3,2015,Manual,45427.0,Petrol,125.0,52.3,1.4,45.0,0,False
11029,BMW,3 Series,2015,Manual,52338.0,Diesel,95.0,64.2,2.0,90.0,2,False
17871,Ford,S-Max,2016,Manual,30457.0,Diesel,125.0,56.5,2.0,51.0,2,False
5693,Audi,A1,2017,Manual,26390.0,Petrol,150.0,70.6,1.4,47.0,2,False
39763,Mercedes,C-Class,2017,Automatic,38082.0,Diesel,150.0,61.4,2.1,94.0,2,False
44217,Mercedes,V-Class,2016,Semi-Auto,32494.0,Diesel,175.0,45.6,2.2,39.0,3,False
11524,BMW,3 Series,2016,Automatic,23114.0,Diesel,145.0,53.3,3.0,32.0,0,False
55624,Toyota,AYGO,2017,Manual,16026.0,Petrol,95.0,68.9,1.0,85.0,3,False
31689,Hyundai,i10,2017,Manual,31125.0,Petrol,95.0,60.1,1.0,,3,False
71767,VW,Golf,2017,Semi-Auto,15005.0,Petrol,175.0,39.8,2.0,83.0,1,False
15272,Ford,Ka,2012,,47000.0,Petrol,95.0,57.7,1.2,78.0,2,False
3275,,Q3,2015,Semi-Auto,52625.0,Diesel,160.0,52.3,2.0,53.0,4,False
18253,Ford,Kuga,2014,Automatic,40221.0,Petrol,175.0,38.2,1.5,94.0,2,False
38783,Mercedes,A-Class,2018,Semi-Auto,15907.0,Diesel,145.0,65.7,1.5,80.0,6,False
36174,Mercedes,A-Class,0,Manual,19829.0,Diesel,95.0,68.9,1.5,94.0,4,False
11295,BMW,3 Series,2014,Automatic,28000.0,Diesel,95.0,62.8,2.0,57.0,1,False
69292,VW,Polo,2017,Manual,29700.0,Petrol,95.0,60.1,1.2,96.0,2,False
25095,Ford,Focus,0,Manual,9196.0,Diesel,145.0,67.3,2.0,76.0,1,False
63565,Opel,Astra,2016,Manual,25437.0,Petrol,125.0,51.4,1.4,82.0,1,False
973,Audi,A3,2016,Semi-Auto,69941.0,Petrol,95.0,56.5,1.4,50.0,1,False
30540,Ford,Kuga,2019,Manual,5200.0,Diesel,145.0,47.9,2.0,55.0,1,False
50409,Skoda,Fabia,2017,Semi-Auto,21990.0,Petrol,150.0,60.1,1.2,82.0,0,False
404,Audi,A4,2013,Manual,69941.0,Diesel,125.0,58.9,2.0,99.0,4,False
2455,Audi,A4,2016,Semi-Auto,66775.0,Diesel,150.0,53.3,3.0,95.0,3,False
57109,Opel,Adam,2017,Manual,41285.0,Petrol,125.0,53.3,1.2,72.0,1,False
61350,Opel,Astra,2010,Manual,36111.0,Diesel,95.0,85.6,1.6,50.0,2,False
66224,VW,Up,2017,,19251.0,Petrol,150.0,64.2,1.0,49.0,1,False
30315,Ford,Focus,2020,Manual,50.0,Petrol,145.0,58.9,1.0,83.0,3,False
14771,BMW,Z4,2012,Manual,49289.0,Petrol,175.0,41.5,2.0,33.0,4,False
13477,BMW,3 Series,2017,Automatic,52872.0,Diesel,150.0,74.3,2.0,77.0,3,False
49577,Skoda,Superb,2017,Manual,50093.0,Diesel,175.0,68.9,2.0,37.0,0,False
72120,VW,Tiguan,0,Manual,896.0,Diesel,145.0,47.9,2.0,99.0,4,False
8837,BMW,,2016,Automatic,14613.0,Diesel,125.0,60.1,2.0,96.0,1,False
3157,Audi,A3,2015,Automatic,40000.0,Diesel,125.0,61.4,2.0,85.0,3,False
48176,Skoda,Fabia,2009,Manual,69941.0,Petrol,150.0,47.9,1.2,69.0,1,False
20880,Ford,S-Max,2017,Automatic,16000.0,Petrol,175.0,35.8,2.0,54.0,3,False
61903,Opel,Crossland X,2019,Manual,7500.0,Petrol,145.0,44.8,1.2,95.0,2,False
61625,Opel,Mokka X,2019,Manual,12969.0,Petrol,145.0,39.2,1.4,90.0,3,False
2933,Audi,A1,2017,Semi-Auto,8965.0,Petrol,95.0,70.6,1.4,73.0,1,False
31227,Ford,EcoSport,2018,Manual,19806.0,Petrol,150.0,54.3,,35.0,0,False
38416,Mercedes,C-Class,2019,Semi-Auto,3950.0,Petrol,,,2.0,62.0,1,True
39424,Mercedes,E-Class,2019,Automatic,3790.0,Diesel,145.0,45.6,2.0,,2,False
1732,Audi,A4,2023,Automatic,30100.0,Petrol,165.0,45.6,2.0,76.0,4,False
17426,Ford,Fiesta,2018,Manual,10584.0,Petrol,145.0,64.2,1.1,33.0,4,False
2701,Audi,Q2,2019,Manual,4430.0,Petrol,145.0,40.9,1.5,96.0,2,False
52853,Toyota,C-HR,2017,Automatic,23544.0,Hybrid,95.0,74.3,1.8,49.0,1,False
2904,Audi,Q2,2018,Semi-Auto,39430.0,Petrol,95.0,44.1,2.0,58.0,4,False
42809,Mercedes,C-Class,2019,Automatic,3010.0,Diesel,145.0,,2.0,41.0,0,False
65312,Opel,Mokka X,2019,Manual,7424.0,Petrol,145.0,39.2,1.4,87.0,3,False
27527,Ford,Fiesta,2016,Manual,42000.0,Petrol,125.0,54.3,1.2,41.0,4,False
69590,VW,Golf,2020,Automatic,2419.0,Petrol,145.0,32.8,2.0,,3,False
53170,Toyota,Yaris,2018,Manual,4050.0,Petrol,145.0,47.1,1.5,33.0,3,False
812,Audi,Q5,2018,Semi-Auto,17936.0,Petrol,145.0,40.4,2.0,96.0,20,False
57555,Opel,Astra,2019,Manual,9762.0,Petrol,145.0,51.4,1.4,45.0,3,False
17576,Ford,Focus,2017,Manual,22727.0,Petrol,95.0,60.1,1.0,,0,False
65944,VW,Golf,2019,Automatic,1494.0,Petrol,145.0,45.6,1.0,65.0,2,False
7943,BMW,2 Series,2015,,41388.0,Diesel,95.0,74.3,1.5,35.0,4,False
58765,Opel,Zafira,2016,Manual,43961.0,Petrol,175.0,42.2,1.4,86.0,3,False
62527,Opel,Adam,2019,Manual,2569.0,Petrol,145.0,44.8,1.2,89.0,3,False
55654,Toyota,AYGO,2018,Manual,12125.0,Petrol,145.0,87.55,,32.0,0,False
41379,Mercedes,GLC-Class,2019,Automatic,2500.0,Diesel,150.0,21.549999999999997,2.0,60.0,4,False
275,Audi,A4,2019,Automatic,69941.0,Petrol,145.0,38.7,2.0,99.0,3,False
70898,VW,Golf,2018,Manual,26841.0,Diesel,145.0,61.4,1.6,48.0,2,False
16802,Ford,Focus,2015,Manual,53130.0,Petrol,,,1.0,36.0,0,False
25614,Ford,Focus,2015,Manual,45588.0,Petrol,,,1.0,51.0,0,False
58522,Opel,Zafira,2016,Automatic,28700.0,Petrol,175.0,39.2,1.4,37.0,0,False
4426,Audi,A3,2016,Manual,15056.0,Petrol,125.0,53.3,1.4,44.0,2,False
67510,VW,T-Roc,2018,Manual,16884.0,Petrol,150.0,87.55,1.0,65.0,1,False
789,Audi,Q3,2016,Manual,44000.0,Diesel,95.0,60.1,2.0,98.0,1,False
60210,Opel,Mokka X,2018,Manual,14959.0,Petrol,145.0,39.2,1.4,92.0,0,False
57472,Opel,Grandland X,2019,Automatic,4062.0,Petrol,145.0,43.5,1.2,93.0,2,False
19333,Ford,Focus,2016,Manual,42740.0,Petrol,95.0,60.1,1.0,64.0,4,True
53211,Toyota,AYGO,2016,Manual,26480.0,Petrol,95.0,69.0,1.0,99.0,1,False
40666,Mercedes,CL-Class,2019,Semi-Auto,2786.0,Petrol,145.0,44.1,1.6,3.2074178424107345,3,False
249,Audi,A3,2018,Semi-Auto,19602.0,Petrol,145.0,43.5,2.0,93.0,2,False
11375,BMW,5 Series,2020,Semi-Auto,12.0,Hybrid,145.0,62.8,2.0,,2,False
47121,Skoda,Citigo,2017,Automatic,22997.0,Petrol,95.0,65.7,1.0,65.0,1,False
47390,Skoda,Citigo,2017,Manual,17916.0,Petrol,145.0,64.2,1.0,41.0,0,False
54991,Toyota,Yaris,2011,Manual,69941.0,Petrol,95.0,54.3,1.3,44.0,3,False
12551,BMW,5 Series,0,Automatic,64470.0,Diesel,95.0,62.8,2.0,76.0,3,False
13777,BMW,3 Series,2016,Semi-Auto,34137.0,Diesel,175.0,49.6,3.0,96.0,4,False
20833,Ford,Fiesta,2018,Manual,8300.0,Petrol,150.0,65.7,1.0,81.0,20,False
15261,Ford,Focus,2019,Manual,6955.0,Petrol,145.0,60.1,1.0,89.0,1,False
64560,Opel,Astra,2016,Automatic,36674.0,Diesel,95.0,62.8,1.6,63.0,1,False
34548,Hyundai,Santa Fe,2017,Semi-Auto,50595.0,Diesel,175.0,42.8,2.2,88.0,0,False
56095,Opel,Astra,2005,Manual,69941.0,Diesel,150.0,57.7,1.7,49.0,1,False
19549,Ford,Focus,2014,Semi-Auto,29222.0,Petrol,,,,56.0,3,False
2238,Audi,Q2,2019,Manual,1998.0,Diesel,145.0,49.6,1.6,81.0,1,False
48313,Skoda,Citigo,2017,,25000.0,Petrol,95.0,62.8,0.1914624239266638,73.0,1,False
49968,Skoda,Fabia,2019,Manual,13120.0,Petrol,145.0,57.7,1.0,71.0,0,False
12200,BMW,X5,2019,Automatic,6495.0,Diesel,145.0,36.7,3.0,74.0,1,False
15940,Ford,Focus,2019,Manual,4211.0,Petrol,145.0,60.1,1.0,97.0,0,False
7231,Audi,A5,2020,Semi-Auto,2900.0,Diesel,145.0,44.8,2.0,52.0,2,False
55885,Opel,Crossland X,2017,Manual,26581.0,Diesel,145.0,70.6,1.6,41.0,3,False
9549,BMW,X3,2018,Semi-Auto,16509.0,Petrol,150.0,34.5,3.0,44.0,1,False
32724,Hyundai,i10,2018,Manual,7986.0,Petrol,145.0,57.7,1.2,43.0,4,False
39573,Mercedes,C-Class,2017,Automatic,13973.0,Diesel,145.0,54.3,2.1,44.0,0,False
28241,Ford,Fiesta,2017,Semi-Auto,28405.0,Petrol,95.0,57.7,1.0,84.0,2,False
6297,Audi,A5,2018,Semi-Auto,60130.0,Diesel,145.0,62.8,2.0,90.0,2,False
56776,Opel,Viva,2016,Manual,45060.0,Petrol,95.0,,1.0,89.0,1,False
73897,VW,Golf,0,Manual,30678.0,Diesel,150.0,55.4,1.6,40.0,2,False
39846,Mercedes,E-Class,2016,Semi-Auto,49477.0,Diesel,145.0,54.3,3.0,93.0,1,False
64128,Opel,Zafira,2017,Manual,8504.0,Petrol,175.0,41.5,1.4,67.0,3,False
11260,BMW,,2017,Automatic,13940.0,Diesel,145.0,49.6,3.0,75.0,1,False
1717,Audi,A3,2016,Semi-Auto,14510.0,Petrol,95.0,58.9,1.4,57.0,0,False
32692,Hyundai,Tucson,2017,Semi-Auto,24367.0,Diesel,125.0,57.6,1.7,52.0,4,False
30422,Ford,Focus,2019,Automatic,5367.0,Petrol,,,1.0,82.0,1,False
65261,Opel,Mokka X,2017,Manual,23840.0,Diesel,145.0,68.9,1.6,59.0,1,False
17236,Ford,Mondeo,2017,Manual,24223.0,Diesel,145.0,64.2,2.0,78.0,0,False
14262,BMW,X4,2019,Semi-Auto,8515.0,Diesel,145.0,42.8,2.0,44.0,1,False
69689,VW,T-Crossland,2019,Manual,4774.0,Diesel,145.0,52.3,1.6,88.0,3,False
35076,Mercedes,SL-Class,2017,Automatic,7182.0,Diesel,150.0,70.6,2.1,88.0,1,False
56995,Opel,Mokka X,2018,Manual,14754.0,Petrol,145.0,47.1,1.4,59.0,4,False
35813,Mercedes,C-Class,2018,Automatic,69941.0,Diesel,145.0,58.9,1.6,100.0,0,False
25822,Ford,Focus,2016,Manual,16006.0,Petrol,95.0,,1.0,30.0,4,False
73240,VW,Tiguan,2018,Semi-Auto,10844.0,Petrol,145.0,40.4,1.4,80.0,1,False
32286,Hyundai,i30,2019,Manual,2511.0,Petrol,145.0,42.2,1.4,90.0,0,False
65775,VW,Golf,2019,Manual,7237.0,,145.0,47.1,1.5,50.0,2,False
10219,BMW,3 Series,2020,Semi-Auto,6.0,Petrol,145.0,42.2,2.0,33.0,0,False
1560,Audi,Q5,2015,Automatic,19780.0,Diesel,175.0,42.8,3.0,43.0,0,False
34211,Hyundai,i10,2018,Manual,18135.0,Petrol,145.0,57.7,1.2,95.0,4,False
54741,Toyota,Yaris,2015,Manual,22362.0,Petrol,95.0,55.0,1.3,91.0,1,False
3477,Audi,A5,2017,Semi-Auto,15751.0,Diesel,145.0,65.7,2.0,77.0,1,False
4595,Audi,A1,2016,Manual,15121.0,Petrol,95.0,56.5,1.4,56.0,4,False
46665,Mercedes,E-Class,2017,Semi-Auto,19300.0,Diesel,95.0,65.7,2.0,46.0,1,False
61595,Opel,Mokka,2016,Automatic,14000.0,Petrol,160.0,43.5,1.4,41.0,4,False
9723,BMW,4 Series,2019,Semi-Auto,101.0,Petrol,145.0,45.6,2.0,80.0,4,False
1122,Audi,A3,2017,Manual,18713.0,Petrol,145.0,60.1,1.0,81.0,0,False
3497,Audi,A3,2019,Semi-Auto,5051.0,Diesel,145.0,51.4,2.0,46.0,1,False
31465,Hyundai,Tucson,2016,Manual,48233.0,Diesel,95.0,61.7,1.7,67.0,0,False
10507,BMW,1 Series,2017,Automatic,52810.0,Diesel,95.0,68.9,2.0,57.0,2,False
74455,VW,,2017,Automatic,20468.0,Diesel,95.0,62.8,2.0,86.0,1,False
56870,Opel,Astra,2016,Manual,30005.0,Petrol,125.0,51.4,1.4,,1,False
35550,Mercedes,C-Class,2019,Automatic,20.0,Petrol,,,1.5,99.0,2,False
57574,Opel,Adam,2019,Manual,1296.0,Petrol,145.0,44.8,1.2,36.0,2,False
68423,VW,Polo,0,,26941.0,Petrol,145.0,60.1,1.2,97.0,4,False
24933,Ford,EcoSport,2018,Semi-Auto,2500.0,Petrol,150.0,48.7,1.0,73.0,1,False
22082,Ford,Focus,2018,Manual,32148.0,Diesel,150.0,74.3,1.5,41.0,1,False
65284,Opel,Corsa,2018,Manual,14331.0,Petrol,145.0,55.4,1.4,30.0,4,False
4931,Audi,S3,2018,Automatic,24500.0,Petrol,150.0,43.5,2.0,78.0,3,False
71801,VW,Golf,2017,Manual,22298.0,Diesel,145.0,67.3,2.0,63.0,1,False
64670,Opel,Mokka,2015,Manual,33000.0,Diesel,95.0,65.7,1.6,54.0,4,False
41502,Mercedes,GLC-Class,2018,Automatic,12523.0,Diesel,145.0,56.5,2.1,56.0,1,False
10930,BMW,5 Series,2015,Automatic,69941.0,Diesel,95.0,,2.0,70.0,1,False
60132,Opel,Mokka X,2017,Semi-Auto,38682.0,Petrol,160.0,43.5,1.4,41.0,0,False
20737,Ford,Fiesta,2018,Manual,14980.0,Petrol,145.0,65.7,1.0,65.0,3,False
67543,VW,Caravelle,2019,Automatic,11441.0,Diesel,145.0,33.6,2.0,37.0,1,False
21759,Ford,Focus,2019,Automatic,9014.0,Petrol,,,1.0,66.0,2,False
52370,Toyota,AYGO,2015,Manual,27653.0,Petrol,95.0,69.0,1.0,82.0,1,False
61982,Opel,Mokka X,2018,Manual,22957.0,Petrol,145.0,39.2,1.4,96.0,1,False
31057,Ford,Focus,0,Automatic,8598.0,Petrol,150.0,46.3,1.5,30.0,0,False
37396,Mercedes,C-Class,2014,Automatic,42256.0,Diesel,,,,85.0,0,False
49574,,Yeti Outdoor,2015,Semi-Auto,69941.0,Diesel,160.0,51.4,2.0,60.0,4,False
23292,Ford,Kuga,2015,Manual,21533.0,Diesel,145.0,54.3,2.0,54.0,0,False
42325,Mercedes,C-Class,2015,Automatic,45566.0,Diesel,,,2.1,81.0,2,False
17116,Ford,Fiesta,2018,Manual,33000.0,,145.0,60.1,1.0,65.0,4,False
60081,Opel,Mokka X,2017,Manual,31015.0,Diesel,95.0,65.7,1.6,73.0,1,False
25374,Ford,Fiesta,2018,Manual,37960.0,Petrol,145.0,65.7,1.0,91.0,3,False
27474,Ford,Focus,2017,Manual,6245.0,Petrol,,,1.0,38.0,0,False
55307,Toyota,,2019,Manual,1000.0,Petrol,145.0,57.7,1.0,86.0,1,True
41374,Mercedes,C-Class,2019,Automatic,5510.0,Diesel,145.0,54.3,2.0,75.0,0,False
29354,Ford,Focus,2018,Manual,12929.0,Petrol,,,1.5,57.0,3,False
31988,Hyundai,i20,2017,Manual,27409.0,Petrol,95.0,58.9,1.2,70.0,1,False
25342,Ford,Focus,2018,Manual,9712.0,Petrol,,,1.0,58.0,0,False
13597,BMW,1 Series,2017,Manual,23674.0,Petrol,125.0,52.3,1.5,89.0,2,False
26016,Ford,Focus,2019,Automatic,2314.0,Petrol,145.0,39.2,1.5,38.0,0,False
51674,Toyota,AYGO,2017,Manual,26270.0,Petrol,145.0,68.9,1.0,90.0,2,False
66142,VW,Polo,2017,Semi-Auto,31423.0,Petrol,145.0,60.1,1.2,87.0,3,False
31802,Hyundai,Santa Fe,2017,Manual,19049.0,Diesel,175.0,87.55,2.2,95.0,4,False
73352,VW,Touareg,2019,Automatic,6500.0,Diesel,145.0,34.0,3.0,38.0,1,False
10821,BMW,6 Series,2017,Automatic,23954.0,Petrol,175.0,36.7,3.0,42.0,2,False
58229,Opel,Mokka,2016,Manual,69941.0,Petrol,160.0,44.8,,72.0,3,False
53083,Toyota,C-HR,2017,Manual,25200.0,Petrol,145.0,47.9,1.2,34.0,4,False
26863,,Kuga,2018,Manual,46140.0,Diesel,145.0,64.2,1.5,57.0,2,False
42542,Mercedes,GLA-Class,2019,Semi-Auto,11738.0,Diesel,145.0,67.3,2.1,,4,False
31968,Hyundai,i800,2019,Manual,4234.0,Diesel,145.0,31.7,2.5,54.0,4,True
25384,Ford,Focus,2019,Manual,4442.0,Petrol,145.0,58.9,1.0,83.0,1,False
69302,VW,Golf,2018,Manual,25640.0,,145.0,61.4,0.1864248827577972,38.0,1,False
18919,Ford,,2018,Manual,7885.0,Petrol,145.0,54.3,1.0,53.0,2,False
73772,VW,Golf,2016,Manual,35128.0,Petrol,95.0,53.3,1.4,,4,False
39642,Mercedes,GLA-Class,2018,Semi-Auto,4253.0,Diesel,145.0,56.5,2.1,49.0,3,False
16086,Ford,Focus,2017,Manual,,Petrol,,,1.0,89.0,0,False
55456,Toyota,Auris,2015,Automatic,27908.0,Hybrid,95.0,70.6,1.8,49.0,2,False
25394,Ford,Fiesta,2017,Manual,22515.0,Petrol,150.0,65.7,1.0,87.0,20,False
51248,Toyota,Yaris,2014,Manual,37000.0,Petrol,125.0,52.3,1.3,94.0,4,False
12803,BMW,2 Series,2017,Semi-Auto,30488.0,Diesel,145.0,55.4,2.0,83.0,2,False
16401,Ford,Fiesta,2018,Manual,35455.0,Petrol,145.0,65.7,1.0,87.0,0,False
62213,Opel,Grandland X,2019,Manual,11847.0,Petrol,145.0,44.1,1.2,90.0,1,False
3704,Audi,A6,2017,Automatic,17845.0,Diesel,145.0,58.9,2.0,82.0,1,False
28186,Ford,Fiesta,2015,Manual,24000.0,Petrol,145.0,47.9,1.6,55.0,0,False
